output_batch_id,PAIRED,LOSS-VAC,FLOW-FAC,DBULK,PRESSURE,SHRINKAG,DPRES_LU,4PS (G),DSINTER,HV10,A2 15-20,A2 20-75,A275-125,A2 >125,MICRPO-A,MICRPO-B,MICRPO-C,HM25-75,HM75-125,HM>125,SM25-75,SM75-125,SM>125,CONTB 25,CONTB 75,CONTB125,CONTB175,AGB15-20,AGB20-75,AGB75-12,AGB >125,SUM15-20,SUM20-75,BATCH_NB,4PS (S),HC,T°C_SINT,OVEN_BAT,TRS,%CTOT_LU,CO%,CR2N%,TIC%,TANBC60%,MO2C%,NI%,WC%,VC%,CONTR 25,CONTR 75,CONTR125,LOSS-H2,FS_AS_V,FSASTM_V,%CTOT_V,%CFREE_V,%O_V,D10_ASTM,D50_ASTM,D90_ASTM,BET_V
1278,,1.74164234,3.781305403,3.353736795,1483.437813,21,8.462917855,160.7889812,14.64857181,1413.561524,5.726964913,,,,,,,,,,,,,,,,,,,,,5.903125414,,53354.73202,160.2569028,147.2376784,1420.0,2595.516958,,5.052690113,15.79578157,0.153658749,,,,,84.03558014,0.0,,,,2.002585695,,,,,,,,,
1295,,1.810021474,4.595579331,3.384091958,1365.329911,21,8.513574121,163.9317528,14.63901815,1398.588539,4.736522749,,,,,,,,,,,,,,,,,,,,,5.003912191,,53361.08038,157.2345604,151.6419344,1420.329975,4329.06852,,5.57176201,9.689211787,0.15016521,0.087220871,0.028911409,0.03881492,0.505949913,89.38053293,0.089515774,0.037986705,0.0,0.188493229,1.997065157,,,,,,,,,
1297,,1.790414385,4.128122811,3.403742824,1410.406769,21,8.501307991,164.8781115,14.65914268,1390.960429,5.840199032,,,,,,,,,,,,,,,,,,,,,4.455031195,,,163.1062728,141.0255667,,,,5.571320646,9.423191579,0.18992354,0.12742433,0.081959618,0.037774231,0.622206012,89.4867649,0.081255887,0.048769783,0.0,0.004005454,1.968393486,,,,,,,,,
1298,,1.787145221,4.285327098,3.39236408,1415.914424,21,8.491043678,165.1926637,14.64933218,1398.383822,5.246894713,,,,,,,,,,,,,,,,,,,,,4.495004794,,,163.2206616,144.218278,,,,5.641702928,9.555163156,0.164854945,0.087956123,0.070317705,0.039978086,0.445667835,89.74575327,0.088508318,0.123438949,0.0,0.0,1.966950865,,,,,,,,,
1319,,1.797912835,4.31135817,3.389534122,1415.878794,21,8.481160787,164.1281068,14.6197546,1403.768785,4.28621874,,,,,,,,,,,,,,,,,,,,,4.984262727,,54006.06702,165.1374095,137.6874698,1420.0,5198.839938,,5.722079673,8.176980716,0.153483577,0.078913136,0.063159299,0.008515863,0.145785719,91.17208865,0.078223064,0.121994586,0.0,0.181574582,2.059519142,,,,,,,,,
1406,,1.735788766,4.233451151,3.315848873,1317.785049,21,8.541647766,159.8907769,14.64884327,1396.1162,5.016039428,,,,,,,,,,,,,,,,,,,,,4.290946799,,54819.84606,164.0812306,148.1070421,1420.0,2915.275797,,5.747407644,7.863282053,0.309499789,0.1344288,0.092317309,0.108808527,0.430914027,91.18540165,0.071762831,1.091380203,0.967544592,1.10335598,,,,,,,,,,
1407,54865.0,1.759716099,3.909629545,3.264158404,1430.388436,21,8.487714819,163.0101411,14.63925323,1414.824105,4.797372692,,,,,,,,,,1.008558356,,,,,,,,,,,5.528492273,,,162.1953357,145.5551142,,,,5.56941386,10.51155499,0.301071956,0.066339513,0.050345132,0.0558674,0.353991677,88.52248834,0.100827507,0.050397997,0.0,0.034157142,,,,,,,,,,
1408,54864.0,1.76026725,3.850062892,3.283187793,1426.141409,21,8.486006091,162.9682379,14.6492899,1431.875021,5.387011944,,,,,,,,,,,,,,,,,,,,,5.801258123,,,163.962407,140.6288304,,,,5.480951895,10.39091465,0.297621741,0.072020044,0.059283772,0.070362716,0.5292161,88.56206464,0.100800769,0.044776836,0.0,0.042772338,,,,,,,,,,
1417,,1.784059979,4.11452068,3.305646117,1510.267204,21,8.44606097,162.9938656,14.62107787,1411.268512,,,,,,,,,,,,,,,,,,,,,,,,,164.073843,151.3181203,,,,5.695742623,8.511864832,0.334806041,0.0,0.0,0.094063275,0.453984366,90.53380583,0.070261532,,,,,,,,,,,,,
1421,,1.687826463,4.173213964,3.345394351,1402.985262,21,8.487824862,162.2059421,14.58051441,1411.021021,,,,,,,,,,,,,,,,,,,,,,,,,163.146628,151.1444411,,,,5.645805996,9.781666565,0.255834957,0.014865766,0.002068663,0.088158017,0.314941865,89.50337589,0.090248146,,,,,,,,,,,,,
1423,,1.740206917,4.729254093,3.406581624,1369.715054,21,8.498389339,161.2202432,14.5991186,1437.487005,,,,,,,,,,,,,,,,,,,,,,,,,164.8184701,151.5717596,,,,5.645611122,9.250724874,0.343617838,0.0,0.0,0.096105022,0.560580482,89.74940137,0.069349034,,,,,,,,,,,,,
1424,55202.0,1.725353815,4.163501358,3.40586291,1418.448391,21,8.477947041,159.8313558,14.65065435,1427.981907,4.443510099,,,,,,,,,,,,,,,,,,,,,5.397690164,,54647.06188,161.8566982,156.7425489,1420.430825,5211.279055,,5.565079813,9.347682126,0.355829237,0.0,0.147683642,0.106814815,0.245898792,89.67806752,0.071315455,,,,,,,,,,,,,
1425,55201.0,1.736203896,4.285410312,3.392163309,1424.328127,21,8.475912096,160.2075277,14.65066945,1429.656857,4.225666892,,,,,,,,,,,,,,,,,,,,,4.284325128,,,162.9689572,150.6988347,,,,5.591842724,9.237152998,0.318827253,0.001678828,0.002638092,0.110623012,0.069529131,90.34703029,0.070032402,,,,,,,,,,,,,
1438,,1.833507505,3.909255338,3.307945412,1380.598409,21,8.49878515,162.7632835,14.63878459,1432.598546,5.220569765,,,,,,,,,,,,,,,,,,,,,4.286663564,,54726.86849,160.1370518,157.1017359,1420.113252,2938.991675,,5.573001655,9.394480496,0.300700951,0.0,0.002696592,0.163435233,0.450089098,89.63169916,0.068197758,,,,,,,,,,,,,
1442,,1.868284916,4.018341576,3.28319884,1448.370057,21,8.469187708,157.9418189,14.64970201,1433.350138,4.444132321,,,,,,,,,,,,,,,,,,,,,4.787045371,,,160.076487,158.4585133,,,,5.607475333,9.73848172,0.264273594,0.050220217,0.001351566,0.207087313,0.253075402,89.36280519,0.078591012,,,,,,,,,,,,,
1460,,1.737011233,4.473239831,3.324987062,1431.210712,21,8.496119714,163.1269882,14.63127987,1399.206661,4.832295627,,,,,,,,,,,,,,,,,,,,,4.149095442,,55374.51561,162.9720917,144.9152777,1420.429473,5808.719443,,5.853525558,6.406652076,0.371265217,0.005289165,0.118312201,0.098216934,0.162092137,92.56529803,0.138840032,0.0,0.024234309,0.0,,,,,,,,,,
1461,,1.781463668,4.276289291,3.31381136,1459.612601,21,8.488285107,162.9715554,14.64893846,1393.53065,5.868028118,,,,,,,,,,,,,,,,,,,,,5.781140707,,,159.7546964,150.1772229,,,,5.880782432,6.28985534,0.382799387,0.0,0.120798087,0.078520135,0.18111635,92.76328089,0.138895507,0.083526002,0.132692217,0.0,,,,,,,,,,
1484,,1.802807296,3.528944951,3.216398773,1506.964745,21,8.473109965,160.764514,14.64059217,1417.09651,4.728037312,,,,,,,,,,,,,,,,,,,,,5.345069663,,,165.1123533,143.2007234,,,,5.826412971,6.282122065,0.444423629,0.0,0.0,0.100136901,0.723766003,92.34583973,0.120452709,,,,,,,,,,,,,
1502,,1.75411943,3.43,3.20409096,1671.750212,21,8.375966552,161.0641638,14.63074729,1400.423624,15.33700092,1.99594051,,,0.993446215,,,,,,,,,,,,,,,,,15.95307374,1.927764947,55629.5857,163.1688568,142.0534054,1420.128078,5504.845643,,5.724218323,7.904279972,0.467926423,0.008903388,0.0,0.192573636,0.236588354,91.19982999,0.089495696,,,,,,,,,,,,,
1503,,1.770774229,3.544019389,3.213174027,1680.183593,21,8.376301301,161.0645632,14.65113558,1399.753046,15.79532406,2.089005969,,,,,,,,,,,,,,,,,,,,15.29978066,1.981623564,,161.7905594,148.062147,,,,5.811405566,7.726253555,0.465525305,0.007090515,0.001562648,0.188311997,0.260361078,91.34326296,0.08852624,,,,,,,,,,,,,
1512,,1.734151741,3.985861882,3.250650015,1530.64144,21,8.440719732,163.9464334,14.64952642,1415.043612,4.197531489,,,,,,,,,,,,,,,,,,,,,5.302098806,,,163.9807208,148.6452147,,,,5.704370704,8.029111405,0.442227406,0.0,0.35,0.096314408,0.058062753,90.66665889,0.160831413,,,,,,,,,,,,,
1560,,1.774551523,3.999282607,3.353599411,1398.838177,21,8.499297187,159.193587,14.64924354,1391.50055,14.40527689,,,,,,,,,,,,,,,,,,,,,15.35659984,,,159.7878524,149.8731532,,,,6.071593502,,,,,,,,,,,,,0.480445684,0.49,6.130068903,0.079962716,0.269841389,,,,2.971267926
1561,,1.735289214,4.370291873,3.375017031,1420.046401,21,8.491256106,159.1229237,14.65023147,1402.762623,15.43955813,1.079987836,,,,,,,,,,,,,,,,,,,,14.7909528,0.93954008,,160.9198707,148.7296717,,,,5.497799279,8.904116149,0.0,,,,,91.01871253,2.13e-05,,,,,,,,,,,,,
1582,,1.765172389,3.93317707,3.32285069,1451.48182,21,8.466189409,157.9083061,14.66074687,1446.715477,,,,,,,,,,,,,,,,,,,,,,,,,163.9748857,149.5520167,,,,5.453434121,10.05013265,0.004868343,,,,,89.75216632,0.000576309,,,,,,,,,,,,,
1587,,1.728144933,4.355792,3.28828182,1399.182114,21,8.501659248,163.15476,14.65892235,1412.29614,5.091897468,,,,,,,,,,1.9980485,,,,,,,,,,,5.936700592,,56399.37075,161.9133137,148.4540794,1420.40646,3017.250603,,5.508895701,8.395698231,0.004054758,,,,,91.59538568,0.0,,,,,,,,,,,,,
1599,,1.780217627,4.421157112,3.320126433,1448.441579,21,8.479468951,162.0539584,14.64889262,1418.185279,4.612598519,,,,,,,,,,,,,,,,,,,,,5.274661955,,56391.26059,162.050121,142.5026795,1420.308439,2557.553883,,5.547122918,9.542813179,0.073565079,,,,,90.16166157,0.0,,,,,,,,,,,,,
1600,,1.718327739,4.324417423,3.328325269,1423.977069,21,8.487763856,161.797852,14.6500295,1419.131344,5.680260989,,,,,,,,,,,,,,,,,,,,,4.861445985,,56421.7165,161.9983468,143.5611232,1420.279822,2810.79769,,5.453622255,9.700903083,0.066658932,,,,,90.31394371,0.000389517,,,,,,,,,,,,,
1612,,1.758001517,3.642171679,3.29426527,1507.140246,21,8.461574477,160.9270094,14.63007577,1420.742864,5.111698418,,,,,,,,,,,,,,,,,,,,,5.393579893,,,161.9805489,153.4039677,,,,5.680821868,8.06972899,0.003381545,,,,,91.84748764,0.001656911,,,,,,,,,,,,,
1613,,1.739651129,4.116199644,3.32495061,1417.438303,21,8.477026098,159.1957796,14.62975305,1419.304833,4.1017967,,,,,,,,,,,,,,,,,,,,,5.553022856,,,161.9029547,151.8125577,,,,5.610814414,7.363833256,0.0,,,,,92.72025942,0.0,,,,,,,,,,,,,
1614,52545.0,1.765859017,3.793015712,3.287218046,1527.158756,21,8.436195495,161.0860885,14.62955482,1420.47935,5.168463403,0.022090614,0.0,0.0,0.012529056,0.003480588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007071688,0.0,0.003793372,0.0,0.00582504,0.001980193,4.296264286,0.067068562,52085.699,163.9338146,149.0799868,1420.0,1830.990163,,,,,,,,,,,,,,,,,,,,,,,
1615,52544.0,1.748136462,3.599781649,3.365561523,1390.7098,21,8.503320461,162.8296287,14.6203856,1442.135129,4.774428356,0.068334598,0.008972402,0.0,0.0,0.0,0.0,0.029782617,0.000104509,0.0,0.0,0.006785063,0.0,0.0,0.0,0.0,0.0,0.017060571,0.0,0.0,0.008776289,4.294407587,0.0,57102.25639,164.0092357,147.4121478,1420.285761,5975.801129,,,,,,,,,,,,,,,,,,,,,,,
1617,,1.755311141,3.950743636,3.288744897,1478.993048,21,8.468791865,160.0225042,14.66121117,1444.757515,5.383392408,0.0,0.004006692,0.0,0.010566586,0.0,0.0,0.004852821,0.0,0.0,0.029030429,0.003732057,0.008928369,0.0,0.0,0.0,0.0,0.0,0.006494115,0.0,0.009656773,5.322550788,0.0,,163.2420227,151.9215393,,,,,,,,,,,,,,,,,,,,,,,,,
1618,,1.751111408,3.986340311,3.331205887,1558.007014,21,8.436583809,158.7961554,14.6592668,1444.798069,4.713882897,0.0,0.0,0.0,0.011380044,0.01999377,0.016048924,0.0,0.003679915,0.0,0.0,0.009998374,0.000555372,0.0,0.0,0.0,0.0,0.000344055,0.016570813,0.005408161,0.0,5.939500553,0.045537032,,162.9091455,155.4649935,,,,,,,,,,,,,,,,,,,,,,,,,
1619,,1.744708303,4.090478286,3.36681235,1541.643296,21,8.435734798,160.1973595,14.65981783,1444.948816,5.12884375,0.0,0.005856443,0.0,0.012253356,0.0,0.010424052,0.065992245,0.004665651,0.0,0.0,0.0,0.000744533,0.0,0.0,0.004715747,0.0,0.0,0.0,0.0,0.002663958,4.373083013,0.0,,162.8982712,153.6361381,,,,,,,,,,,,,,,,,,,,,,,,,
1627,,1.780875256,3.935283557,3.253784454,1473.697526,21,8.473435373,164.1928075,14.63051029,1413.962611,5.065008896,0.046983267,0.009376711,0.0,0.018705915,0.022196071,0.033609558,0.011676351,0.001675393,0.0,0.0,0.004351989,0.002846456,0.0,0.00649541,0.0,0.0,0.014415753,0.0,0.0,0.002515081,4.499837442,0.0,,164.19947,146.4482003,,,,,,,,,,,,,,,,,,,,,,,,,
1628,,1.784767515,3.684945407,3.295857961,1504.130966,21,8.46814391,164.0848438,14.62949622,1414.172647,4.101913973,0.0,0.003912237,0.0,0.018858038,0.0,0.027518771,0.06352735,0.0,0.0,0.014925441,9.77e-05,0.0,0.0,0.008189106,0.0,0.0,0.0,0.008002577,0.000637509,7.53e-05,4.580135168,0.074989086,,165.9822509,144.1038097,,,,,,,,,,,,,,,,,,,,,,,,,
1629,,1.774311873,3.595278711,3.269661771,1454.142483,21,8.478775327,163.8262511,14.62906862,1426.726872,5.188818515,0.014883742,0.0,0.0,2.0,0.988360258,0.0,0.068778328,0.0,0.0,0.039111707,0.0,0.002666941,0.0,0.003047704,0.0,0.0,0.004587834,0.0,0.00329157,0.004646709,5.31946201,0.0,56989.61392,162.2094033,146.558187,1420.179492,6190.136658,,,,,,,,,,,,,,,,,,,,,,,
1639,,1.849211611,3.9240208,3.21169584,1559.336112,21,8.43695025,159.1610321,14.62034244,1428.844486,5.410521654,0.080127385,0.007516794,0.0,0.009056353,0.0,0.0004634,0.0,0.0,0.0,1.004637473,0.001879335,0.0,0.0,0.000799287,0.0,0.0,0.001769057,0.002693232,0.008234397,0.0,4.46891568,0.04637686,,162.7940146,153.4969495,,,,,,,,,,,,,,,,2.055581604,,,,,,,,,
1640,,1.843641117,3.649111736,3.213884164,1540.759386,21,8.438058635,159.7849878,14.63133622,1422.832135,5.471194464,0.088611734,0.006805004,0.0,0.009201239,0.015688134,0.0,0.020315789,0.0,0.0,0.036813037,0.005801246,0.0,0.0,0.002644143,0.0,0.0,0.0,0.019921327,0.0,0.0,4.228671867,0.02807277,57188.85021,161.7720311,152.2551673,1420.0,2509.149451,,,,,,,,,,,,,,2.0150962,,,,,,,,,
1669,57903.2,1.824891825,3.789944353,3.334459433,1572.68982,21,8.449244966,160.8360205,14.64094179,1392.461417,5.044949841,0.0,0.0,0.0,0.0,0.01691299,0.023066172,0.0,0.0,0.0,0.0,0.002081344,0.0,0.0,0.003441592,0.004259116,0.0,0.011099804,0.017728453,0.000527271,0.0,4.85563038,0.051588248,52608.09664,161.2277004,137.5695891,1420.584841,1867.082598,,,,,,,,,,,,,,2.144608314,,,,,,,,,
1670,57903.1,1.759448924,4.019955629,3.336322352,1582.780156,21,8.428991507,161.0173845,14.63954185,1393.250609,4.204425148,0.005997344,0.00094176,0.0,0.018354583,0.0,0.0,0.031646748,0.001014176,0.0,0.020258326,0.006788396,0.006317401,0.0,0.003478737,0.0,0.0,0.007456178,0.001112989,0.0,0.005772575,4.178437311,0.0,,159.9311071,138.632946,,,,,,,,,,,,,,,,2.106386904,,,,,,,,,
1671,,1.809056832,3.83964803,3.31965565,1589.508889,21,8.433527074,161.8862726,14.63921816,1392.922293,4.695217928,0.0,0.005086643,0.0,9.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004457568,0.0,0.002203132,5.36e-05,0.0,0.0,0.007703179,0.005727799,0.0,5.892125039,0.039546987,,161.0518237,138.1000551,,,,,,,,,,,,,,,,1.942359883,,,,,,,,,
1692,,1.749063743,3.773388248,3.367659369,1375.320545,21,8.498496044,161.9713098,14.61979967,1408.817495,7.777019227,0.066734753,0.0,0.0,0.002485424,0.005181401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188736,0.00878665,0.0,0.000418725,0.0,0.0,0.0,7.741328671,0.0,57506.6985,163.24382,151.2052438,1420.501527,5831.061991,,,,,,,,,,,,,,,,,,,,,,,
1693,,1.825181661,3.961624468,3.319956468,1369.374546,21,8.502197276,160.1783122,,1429.079146,4.113787568,0.045202572,0.0,0.0,0.007493474,0.0,2.99174063,0.0,0.006470255,0.0,0.921205811,0.009395024,0.008309553,0.0,0.004668967,0.003605609,0.0,0.008010946,0.018421213,0.001032064,0.008502967,5.864141124,0.0,57574.51969,162.2923969,152.7939252,1420.0,4281.594804,,,,,,,,,,,,,,,,,,,,,,,
1694,,1.807133319,3.796050231,3.308431162,1343.500345,21,8.509164966,158.1336042,14.62890504,1406.587773,9.375169618,0.024367684,0.0,0.0,0.0,0.019009241,0.0,0.0,0.006973559,0.0,0.077388575,0.0,0.000288634,0.0,0.0,0.000444849,0.0,0.016271075,0.011498224,0.0,0.001241692,10.53568032,0.0,,163.099778,142.9948009,,,,,,,,,,,,,,,,,,,,,,,,,
1695,,1.842845771,4.589503192,3.292883277,1905.376678,21,8.276433321,155.0587473,14.60100673,1397.251796,9.096635898,0.0,0.0,0.0,0.0,0.009145248,0.02057475,0.034706553,0.0,0.0,0.0,0.0,0.992567738,0.0,0.0,0.0,0.0,0.0,0.006016564,0.001520265,0.007358777,9.404615908,0.0,,158.0298248,160.4160997,,,,,,,,,,,,,,,,,,,,,,,,,
1696,,1.842339279,3.925821351,3.293060733,1910.178306,21,8.276946272,155.1035571,,1390.325713,9.717330362,0.0,0.009234642,0.0,0.006097848,0.016787994,2.998059965,0.0,0.006189551,0.0,0.014484084,0.009160598,0.002734075,0.0,0.0,0.001644475,0.0,0.018865011,0.002451258,0.004963792,0.007069426,10.87739781,0.0,,157.7995671,160.0804317,,,,,,,,,,,,,,,,,,,,,,,,,
1697,,1.847371735,3.639264756,3.221777168,1342.796146,21,8.511779138,155.9236223,14.61129215,1359.35476,15.56834975,0.0,0.0,0.0,0.019180916,0.0,0.994803547,0.0,0.007484107,0.0,0.0,0.009986258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008369767,15.05851461,0.037808744,52822.32636,163.8834353,122.1230554,1420.559743,4992.241319,,,,,,,,,,,,,,1.96140225,,,,,,,,,
1698,,1.875321462,3.56690031,3.173726973,1648.729843,21,8.393319805,153.0033132,,1381.415056,20.49986479,6.970330144,0.008904718,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.028638956,0.002144946,0.000921103,0.0,0.006942946,0.005413367,0.0,0.015291649,0.010430569,0.0,0.0,20.12164943,6.948969553,,163.8418047,129.8923707,,,,,,,,,,,,,,,,,,,,,,,,,
1709,,1.757863985,3.70911617,3.295923259,1557.966243,21,8.429294746,163.787403,14.63921787,1429.999506,6.551907645,0.025751933,0.001976777,0.0,0.0,0.00717794,0.0,0.0,0.008501741,0.0,0.0,0.00296291,0.0,0.0,0.007124424,0.0,0.0,0.0,0.0,0.00791632,0.0,6.829169777,0.018667073,58683.32944,161.780471,137.9778822,1420.0,6043.048584,,,,,,,,,,,,,,,,,,,,,,,
1714,53307.0,1.829806475,3.734239875,3.273994808,1749.043102,21,8.342287735,154.9836059,14.61921566,1387.069373,9.751447516,0.0,0.0,0.0,0.002632943,0.002498757,0.025979615,0.06545124,0.0,0.0,0.003074824,0.0,0.008121338,0.0,0.0,0.0,0.0,0.0,0.014034296,0.003585574,0.0,10.86059556,0.042736964,58687.11493,163.2801984,138.7641242,1420.0,6385.532172,,,,,,,,,,,,,,2.047675218,,,,,,,,,
1715,53304.0,1.815355928,4.381565973,3.326304842,1690.721218,21,8.360937361,156.0298783,14.62123132,1386.975495,5.557819254,0.0,0.0,0.0,0.019336869,0.019819249,0.0,0.00438747,0.0,0.0,0.025080877,0.0,0.003912115,0.0,0.0,0.004349524,0.0,0.0,0.001652873,0.0,0.001830628,4.597665867,0.016234186,,155.2595524,154.3201658,,,,,,,,,,,,,,,,2.01725337,,,,,,,,,
1724,53324.0,1.766718198,3.802372508,3.236713944,1919.369739,21,8.273405659,151.1259136,14.61003628,1357.958348,4.730008253,0.0,0.003936832,0.0,0.0,0.008069844,0.020197883,0.0,0.001551869,0.0,0.94333407,1.0,0.0,0.0,0.0,0.004979321,0.0,0.01141995,0.018925648,0.0,0.001207153,5.428386759,0.039237133,52571.51194,152.2195318,158.1741235,1420.323356,5230.664606,,,,,,,,,,,,,,2.04764428,,,,,,,,,
1726,53323.0,1.822924324,3.746081248,3.201779574,1906.743575,21,8.279439492,150.9900773,14.60883341,1374.428562,12.19594681,2.045083722,0.0,0.0,0.006675271,0.026305651,0.0,0.065898068,0.006300593,0.0,1.018037579,0.994850314,0.0,0.0,0.001759861,0.008827882,0.0,0.00417291,0.0,0.00049553,0.006322015,12.05760177,1.91307405,58603.82983,164.0019676,138.6749073,1420.450614,2827.16126,,,,,,,,,,,,,,1.985336277,,,,,,,,,
1727,53384.0,1.79530845,4.0391449,3.216511419,1645.918006,21,8.385971778,157.9483947,14.61850419,1340.690054,11.91261748,0.0,0.002865433,0.0,0.001132832,0.017470433,0.0,0.040260531,0.001316443,0.0,2.044877667,0.001451137,0.0,0.0,0.00506188,0.0,0.0,0.018503936,0.014292825,0.0,0.0,11.50845435,0.0,53407.77495,168.9424867,121.9985599,1420.0,2361.665714,,,,,,,,,,,,,,2.082437714,,,,,,,,,
1730,53383.0,1.734283133,3.786965653,3.255182373,1468.423069,21,8.456000881,160.7930797,14.62960589,1398.225751,5.304468347,0.983821435,0.0,0.0,0.0,0.010315855,0.0,0.001726808,0.000624189,0.0,0.0,0.009367075,0.007970277,0.0,0.006285695,0.005091856,0.0,0.000540166,0.001609307,0.0,0.00591144,4.636661733,0.967962384,,161.7057261,141.4628602,,,,,,,,,,,,,,,,1.916347236,,,,,,,,,
1798,,1.771326251,4.167090971,3.232442112,1989.990434,21,8.245629264,151.8694566,14.62856078,1390.824007,36.31358641,2.012357698,0.007918863,0.0,0.0,0.0,0.021861269,0.019710457,0.003520916,0.0,0.055644211,0.000526736,0.004252219,0.0,0.0,0.001429619,0.0,0.0,0.0,0.0,0.001474078,35.88382834,1.939134701,59746.92319,163.1997355,151.9757049,1420.0,3237.742684,,,,,,,,,,,,,,,,,,,,,,,
1855,,1.756737608,4.209572741,3.484660123,1431.309092,21,8.487336349,155.8805666,14.61984491,1390.373079,20.41538133,0.0,0.008640007,0.0,0.01772777,0.001738523,0.00755268,0.060555174,0.008216242,0.0,1.024704836,0.005055374,0.0,0.0,0.001303104,0.000953721,0.0,0.0,0.0,0.008161965,0.009865317,19.50008668,0.0,,155.0458071,157.9519317,,,,,,,,,,,,,,,,,,,,,,,,,
1859,,1.783567094,4.559768555,3.485156386,1751.260675,21,8.325864089,152.8802183,14.58948975,1392.014137,25.57077274,1.916954542,0.0,0.0,0.0,0.0,0.048064999,0.011280143,0.004333475,0.0,0.039111924,0.0,0.007656729,0.0,0.0,0.005371304,0.0,0.0,0.0,5.09e-05,0.002104533,25.44497744,2.087117801,,156.0450671,167.3019656,,,,,,,,,,,,,,,,,,,,,,,,,
1870,,1.716407317,4.233174519,3.446829258,1323.826993,21,8.541492976,159.0851607,14.61083378,1391.109171,23.51525167,0.041672409,0.0,0.0,0.002716956,3.95e-05,0.0,0.036936621,0.0,0.0,0.027045701,0.0,0.007762796,0.0,0.0,0.006145993,0.0,0.015956569,0.017532238,0.007733242,0.000651331,23.54374278,0.073517394,61237.01314,157.1572088,156.8795795,1420.0,4234.614774,,,,,,,,,,,,,,,,,,,,,,,
1871,,1.712717097,4.579693633,3.503598874,1266.95983,21,8.555596378,159.1434891,14.63933604,1400.742568,36.25877244,3.027989016,0.00777936,0.0,0.002133047,0.0,0.028134323,1.047095064,0.0,0.0,0.932494403,0.0,0.0,0.0,0.0,0.006569089,0.0,0.013457242,0.006926333,0.007533667,0.001707144,35.04143523,2.997064012,,154.1810358,161.0394401,,,,,,,,,,,,,,,,,,,,,,,,,
1920,,1.639494023,4.277222711,3.47536486,1376.160039,21,8.502752789,157.8350051,14.60132252,1380.538597,19.37821569,0.0,0.0,0.0,0.010876771,0.0,0.048109537,0.049639266,0.004529905,0.0,0.0,0.008509667,0.0,0.0,0.001821496,0.0,0.0,0.0,0.0,0.007285807,0.003867629,20.91511248,0.076200227,,160.7230958,152.9025282,,,,,,,,,,,,,,,,,,,,,,,,,
1922,,1.742111268,4.089039536,3.514724822,1256.95682,21,8.586248071,156.2060521,14.62943439,1435.754844,5.635149364,0.052918317,0.0,0.0,0.012408167,0.0,0.038965624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015228265,0.003187988,0.00560141,0.0,5.859493462,0.076149704,,158.0777537,159.5592087,,,,,,,,,,,,,,,,,,,,,,,,,
8093,,1.790915324,4.210028187,3.269791434,1276.873444,21,8.507744046,153.9695405,14.61076892,1413.767346,9.85823648,0.0,0.005823403,0.0,0.014264097,0.0,0.0,0.0,0.0,0.0,0.0,0.001963204,0.0,0.0,0.002478387,0.0,0.0,0.0,0.0,0.0,0.0,10.88526501,0.0,63370.57542,154.181266,167.906956,1420.38338,4548.225428,,,,,,,,,,,,,,,,,,,,,,,
1722,,1.786224626,4.434710893,3.264971256,2046.176848,21,8.21909723,151.0307781,14.61851515,1391.565902,23.55887297,0.0,0.001359371,0.0,0.0,0.021773429,0.044136373,0.0,0.0,0.0,0.040444485,0.003874654,0.000395733,0.0,0.002907301,0.008017336,0.0,0.017003664,0.014731272,0.005622214,0.005446158,23.66943053,0.067285481,58538.95011,162.7702951,141.1243938,1420.0,3388.851421,,,,,,,,,,,,,,2.026135597,,,,,,,,,
1729,53551.0,1.853842483,4.10366016,3.171510686,2056.967323,21,8.217474666,152.1988946,14.64903691,1371.14642,10.77418202,0.973932751,0.0,0.0,0.008985467,0.0,0.0,0.065659643,0.0,0.0,0.0,0.002862357,0.004413807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000553993,9.049258569,0.970493209,,160.1795924,142.8844117,,,,,,,,,,,,,,,,2.080928509,,,,,,,,,
1736,,1.81068045,3.883336722,3.28359221,1767.964282,21,8.321992433,156.8082319,14.62079958,1368.298959,19.28732609,0.935130979,0.008449964,0.0,0.013852293,0.0,0.0,0.0,0.00667071,0.0,0.079616106,0.0,0.002573713,0.0,0.005301131,0.003576724,0.0,0.0,0.019367631,0.0,0.0,19.44097906,1.032036794,58655.57544,165.24792,140.5139202,1420.040643,2869.13901,,,,,,,,,,,,,,,,,,,,,,,
1738,53461.0,1.771850297,4.114764672,3.299516105,1768.682278,21,8.322581003,157.2226325,14.62035474,1366.11263,13.37531405,3.036680714,0.009087122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027798857,0.008515327,0.008965757,0.0,0.0,0.0,0.0,0.004286869,0.0,0.0,0.004576925,14.82597034,3.031707905,58586.055,165.2840498,139.1876848,1420.0,3649.188329,,,,,,,,,,,,,,2.354923627,,,,,,,,,
