output_batch_id,total_pct,ingredient_count,pct_entropy,total_pct_CHG,total_pct_Co,total_pct_WC,top1_element,top1_pct,top2_element,top2_pct,mean_CHG_TANBC60%,mean_CHG_CARBON_TOTAL_LU,mean_CHG_PARAFFIN_RATE,mean_CHG_WC_RATE,mean_CHG_CO_RATE,mean_CHG_VC_RATE,mean_CHG_CR2N_RATE,mean_CHG_NI_RATE,mean_CHG_MO2C_RATE,mean_CHG_TANBC60_RATE,mean_CHG_TIC_RATE,mean_CHG_%CTOT_LU,mean_CHG_CO%,mean_CHG_VC%,mean_CHG_CR2N%,mean_CHG_TIC%,mean_CHG_WC%,mean_CHG_4PS (G),mean_CHG_LOSS-VAC,mean_CHG_4PS (S),mean_CHG_HC,mean_CHG_CONTR 25,mean_CHG_CONTR 75,mean_CHG_CONTR125,mean_CHG_MO2C%,mean_CHG_NI%,mean_CHG_FS_AS_V,mean_CHG_%O_V,mean_Co_FS_AS_V,mean_Co_%O_V,mean_VC_FS_AS_V,mean_VC_%CTOT_V,mean_VC_%CFREE_V,mean_VC_%O_V,mean_VC_%CTOT_LU,mean_WC_FS_AS_V,mean_WC_FSASTM_V,mean_WC_%CTOT_V,mean_WC_%CFREE_V,mean_WC_%O_V,mean_WC_DPRESS_V,mean_WC_%CTOT_LU,mean_WC_D10_ASTM,mean_WC_D50_ASTM,mean_WC_D90_ASTM,mean_CHG_RESTRICT-USE,mean_CHG_FE%,mean_CHG_FE_RATE,total_pct_Par
1593,0.10036,7,1.320572142,3.110974217,9.4e-05,1.696293036,WC,6.887898655,CHG,0.191738015,,5.674214226,1.482544022,90.69544166,8.435567115,0.075195467,0.246095362,0.783981582,0.104943623,,,5.454715549,8.504854126,0.072324648,0.250670589,,90.62220683,216.7463763,0.392506228,177.4806217,202.6471172,5.996680414,2.348565508,1.698127395,0.105031024,0.802902417,,,1.396291354,0.426970391,1.11935157,17.63674924,0.743654769,0.28054216,17.49046899,4.880679392,3.863153442,6.091068347,0.010376647,0.018807922,8.779210362,6.090581011,1.982022285,5.771887076,10.70034068,10.01862231,,,
1594,0.1003,7,1.327161149,0.015,0.385851388,4.51584713,WC,0.01,CHG,2.862829725,,5.651937871,1.280521778,91.37891875,7.871092502,0.080666879,0.208262308,0.776611978,0.104999681,,,5.576185019,7.903872395,0.086963715,0.208218559,,91.47889763,199.4671234,0.077949577,151.7698914,204.3437665,0.845531166,0.426769147,1.277467906,0.101507632,0.8039838,,,1.40156633,0.427116331,1.118422523,17.64188988,0.745147395,0.281478903,17.48905455,4.857836759,3.834945242,6.090121148,0.010215114,0.020014555,8.775122862,6.091082632,1.972230486,5.745430722,10.0377697,10.00601088,,,
1595,0.100322,9,1.764690519,6.580078923,9.4e-05,0.00032,WC,5.34437176,WC,1.602035583,,5.657785534,1.347912494,91.40677112,7.857918093,0.081843359,0.203457961,0.779275231,0.103823273,,,5.579360657,7.865928619,0.088345823,0.203663888,,91.48084215,199.4430016,0.131937896,149.5024434,202.3162764,0.721655346,0.286991001,1.219969421,0.104029603,0.775146049,,,1.395976583,0.430705398,1.119262335,17.64270708,0.739367563,0.283056992,17.47838434,4.921416048,3.985791186,6.094972034,0.010276106,0.015165369,8.802588358,6.094776568,2.077377314,5.831766208,10.77675945,10.03708611,,,
1596,0.100471,7,1.315033386,2.273745304,0.732984617,0.00032,WC,0.01,CHG,0.0,,5.662842826,1.96733167,91.89734564,7.532395185,0.082660534,0.197377738,0.782915728,0.104865933,,,5.552164494,7.470036371,0.085742303,0.203658271,,91.79451078,164.4186633,1.189407757,139.6057302,210.3410721,0.105710126,0.019822639,0.086222457,0.104009226,0.78801201,,,1.398001237,0.426328649,1.118904434,17.64158974,0.757533442,0.285156072,17.47062174,4.962832476,4.159324105,6.09967747,0.01,0.010100825,8.826305602,6.100527463,2.173222015,5.863159502,10.07622081,10.00433044,,,
1597,0.100471,7,1.321544125,6.538453286,0.687791165,0.00032,WC,5.466600233,CHG,0.0,,5.668788713,1.96149284,91.78646828,7.556218541,0.080715312,0.205961288,0.800651129,0.103585713,,,5.504632158,7.482924758,0.088000833,0.199217327,,91.90460109,164.1017454,1.191136706,138.762712,207.5724854,0.063970065,0.066387215,0.019827036,0.104977799,0.781713534,,,1.394429898,0.430911966,1.117944186,17.63340347,0.754415219,0.276592764,17.4785421,4.969525527,4.13582748,6.099510441,0.010285864,0.010181268,8.834744246,6.100232255,2.172235665,5.885866981,10.57791256,10.02464852,,,
1598,0.100465,8,1.613174892,0.297653509,9.4e-05,5.965735076,WC,0.01,WC,0.35801195,,5.665167679,1.947711578,91.80976312,7.536189574,0.082413337,0.203157794,0.78768498,0.103443579,,,5.502528381,7.466880634,0.0879183,0.200575404,,91.91100022,163.5492912,1.196745078,138.6531429,206.8977944,0.0,0.041873735,0.0,0.101576797,0.809949647,,,1.405902186,0.43080031,1.120543984,17.63687375,0.760827088,0.279753037,17.48653896,4.833835542,4.005860451,6.093122195,0.010089273,0.017668861,8.80148277,6.093121582,2.054279458,5.658610534,10.68718914,9.867522799,,,
1599,0.100559,7,1.302760539,0.015,0.548653062,0.00032,WC,3.629666274,CHG,0.71644429,,5.718268413,1.901626968,91.17391149,7.977257707,0.079127588,0.232984937,0.713031355,0.091098617,,,5.522128872,7.980837958,0.078705039,0.237692863,,91.23356433,164.7540228,0.877767437,157.0505579,218.1196496,0.0,0.003730019,0.0,0.088533657,0.716591897,,,1.395736405,0.431550988,1.121376009,17.64493113,0.74097321,0.284458759,17.48624555,4.787906442,3.943598241,6.090687371,0.01,0.020142058,8.806515577,6.09082236,2.012223012,5.62122015,9.807094881,10.13816341,,,
1600,0.100559,7,1.285740081,0.015,0.177744999,7.642634804,WC,3.646919498,CHG,0.0,,5.720269661,1.9146348,91.18948766,7.976133366,0.079223057,0.239861559,0.711567642,0.089950596,,,5.599029172,7.951367403,0.080877892,0.238674833,,91.24832986,162.8529524,0.869345818,157.1955306,219.1832742,0.109360659,0.0,0.054502158,0.088420742,0.718079562,,,1.405703568,0.431324335,1.117718673,17.64168257,0.752002922,0.280866366,17.49229552,4.772748107,3.946215925,6.089220801,0.01,0.019980631,8.79955252,6.089534565,2.035089614,5.603443722,10.13915875,9.995766619,,,
1601,0.100343,6,1.034317351,0.015,0.17765144,5.738567591,WC,5.569514131,CHG,2.358122617,,5.69220108,1.641586565,91.18695216,8.114332334,0.070647042,0.241197714,0.432282892,0.113575461,,0.053540607,5.595647818,8.119861134,0.068980416,0.240205435,0.058694595,91.20331908,152.9528963,1.103417774,146.9660109,220.592688,0.054758905,0.106047043,1.611700966,0.114157128,0.443382584,,,1.400176121,0.392354565,1.002875189,17.82394211,0.847561887,0.177196661,17.75219931,4.781250877,3.826974907,6.109997221,0.010395753,0.019996365,8.78155796,6.110771027,1.957110072,5.600160007,10.66538856,,,,
1602,0.100343,6,1.047731405,0.254238972,9.4e-05,0.00032,WC,7.691124249,CHG,0.802888817,,5.691274081,1.666775161,91.27251657,8.065891382,0.071216706,0.245405592,0.447681677,0.11177615,,0.058555273,5.52030572,8.008265904,0.069370556,0.243827133,0.054243123,91.31660876,149.4750598,1.066571578,147.5954012,222.8483026,0.119645266,0.094014954,1.708029314,0.113894112,0.453626631,,,1.405022197,0.386489932,1.000170842,17.83225297,0.834308513,0.177910023,17.74814702,4.749614825,3.8230256,6.110641557,0.01,0.020162905,8.783303948,6.110544984,1.951709583,5.664586391,9.693971687,,,,
1603,0.100403,7,1.23643122,0.015,0.696296179,6.801163744,WC,0.01,CHG,1.19950381,,5.693272575,1.638360925,91.2601842,8.079582257,0.069119439,0.241861309,0.454334187,0.113783728,,0.057232603,5.529738456,8.127800217,0.068858226,0.242524441,0.05428745,91.20951465,149.3868873,1.112076922,147.2532557,218.6688541,0.0,0.046959334,1.557518406,0.114205595,0.449430581,,,1.401831587,0.389793568,0.997123377,17.83414389,0.841459473,0.180589644,17.7597552,4.903351895,3.854818752,6.101082805,0.01,0.010974858,8.743130673,6.100215693,2.081900634,5.740291494,11.04404599,,,,
1604,0.100403,7,1.412594258,0.015,9.4e-05,4.503404531,WC,1.788349028,WC,0.0,,5.690594301,1.654034501,91.18684753,8.043475781,0.070481757,0.24265628,0.443855924,0.111930535,,0.056225563,5.539388448,8.069570549,0.070438356,0.241970953,0.055140656,91.16857731,150.7516542,1.094954883,146.6619126,220.5333444,0.0,0.0,1.616176133,0.113734219,0.441127327,,,1.406036701,0.392030172,1.002995104,17.83502511,0.844064091,0.176014413,17.75708219,4.857610439,3.897206275,6.100261678,0.010028337,0.012407598,8.746347915,6.099579143,2.073603977,5.699489805,10.40425054,,,,
1605,0.100403,7,1.442557647,2.440164456,9.4e-05,0.310830744,WC,0.01,WC,0.0,,5.695086088,1.645853422,91.21883415,8.033333519,0.069735521,0.243417051,0.436405557,0.112064767,,0.059024496,5.551428465,8.096312048,0.070930187,0.242039847,0.055137016,91.25317512,152.3927256,1.095084669,146.524512,223.1230917,0.0,0.036388281,1.54508943,0.113803142,0.432756612,,,1.40161826,0.386414756,1.001020821,17.82804967,0.830328303,0.178574607,17.76935076,4.865425609,3.88650158,6.099315662,0.010207301,0.012357102,8.753208876,6.099666276,2.068076832,5.720418173,10.69904264,,,,
1606,0.100457,7,1.08869221,1.18876364,9.4e-05,0.00032,WC,0.01,CHG,2.669308259,,5.742809105,1.876232877,92.02340503,7.097104311,0.076936765,0.233416209,0.88885898,0.101683216,,0.0506905,5.492509056,7.051886716,0.078563149,0.234295161,0.04831135,91.98983708,151.7704098,1.108693129,145.594807,218.4258031,0.0,0.018166686,1.629118964,0.098255799,0.88225503,,,1.402012997,0.422418162,0.997698412,17.83468932,0.838587016,0.184548582,17.75064134,4.704124448,3.963854768,6.100033489,0.010303419,0.019747765,8.780177096,6.100678305,1.992929873,5.64089307,10.53731482,,,,
1607,0.100457,6,1.041485786,5.599171281,0.650933359,0.00032,WC,0.01,CHG,0.881471737,,5.743471518,1.862144518,92.02786361,7.115495556,0.077563715,0.23292024,0.897655234,0.100328132,,0.048559621,5.508321337,7.007918302,0.076715077,0.227950051,0.051171714,92.04708764,150.7531283,1.081899943,147.024686,222.7944385,0.078736432,0.0,1.714834387,0.101976457,0.892899776,,,1.402815091,0.422397043,1.000546846,17.83173947,0.833946045,0.176555611,17.76030888,4.731312624,3.994190299,6.099666144,0.01,0.02009783,8.776758584,6.101041921,1.990706547,5.606322682,10.57537776,,,,
1608,0.100377,7,1.070641864,0.015,9.4e-05,1.815673495,WC,0.01,CHG,0.266009646,,5.74283137,1.880069743,92.03060008,7.114758159,0.078022064,0.232649975,0.908836574,0.101163095,,0.052880496,5.491324091,7.093428159,0.078735392,0.234226434,0.050423257,92.0047286,151.2478482,1.093767281,147.0680348,220.9846714,0.003327024,0.0,1.524668157,0.100431449,0.886092717,,,1.404416669,0.423340231,1.000153433,17.82773174,0.844377972,0.181448863,17.76222582,4.684742118,4.626262128,6.109709088,0.01,0.01,8.805292337,6.110024726,2.101973089,5.700715868,10.07693057,,,,
1609,0.100457,7,1.040445107,6.307632493,0.420788427,0.00032,WC,0.01,CHG,0.0,0.0,5.738225209,1.859436837,91.99242056,7.077089423,0.07881973,0.228173387,0.896535516,0.100183681,,0.052733087,5.542801884,7.023294792,0.077823768,0.230368469,0.05177736,92.05936278,153.2648663,1.075001722,146.7824086,220.8892514,0.017929978,0.0,1.680522195,0.099408118,0.888086669,0.648343891,0.221366333,1.40243212,0.420906364,0.998384977,17.82686071,0.840221278,0.177212956,17.75701659,4.679746721,4.631368906,6.109621375,0.01,0.01,8.805093914,6.110849855,2.097605381,5.736395617,10.22436901,,,,
1610,0.032357,6,1.440677178,5.105079374,0.368230158,,CHG,0.49985819,CHG,0.0,0.001589351,5.738871437,1.871487425,92.06992607,7.067283967,0.078629044,0.230626351,0.904392123,0.098517572,,0.051254875,5.585717455,7.150185835,0.078111901,0.227300227,0.045102257,91.98656738,153.9502212,1.093764295,146.783763,219.3933011,0.148847386,0.017264168,1.537750774,0.09360142,0.859643379,0.590306181,0.22150984,1.397825748,0.420925428,1.002231531,17.83413268,0.839436484,0.185353536,17.75330934,,,,,,,,,,,,,,
1611,0.100458,8,1.41103585,2.882494552,9.4e-05,0.00032,WC,4.689158919,WC,3.49093982,0.044566142,5.742770361,1.916435657,92.08200107,6.998154312,0.079285903,0.232819423,0.910984999,0.098820991,0.051257228,0.057443957,5.513809705,6.980290127,0.079787557,0.233544019,0.063776664,92.0869296,149.5248341,1.061450955,148.1416023,219.4090734,0.065823661,0.069083029,1.65763703,0.098803612,0.914583529,,,1.445663132,0.327158026,1.001023647,17.82745822,0.835607012,0.178785061,17.76138781,4.712046128,3.872188088,6.090881156,0.01,0.020021536,8.816649748,6.090572738,2.027762032,5.731229193,10.41149753,,,,
1612,0.100356,8,1.52100053,0.015,9.4e-05,0.00032,WC,0.01,WC,0.885013541,0.04485891,5.692525138,1.442528029,90.98288578,7.995182647,0.075953462,0.247804589,0.998031038,0.101010217,0.050136417,0.056801907,5.440810811,8.064661482,0.075286643,0.242507198,0.060139862,90.96981482,216.2162008,0.381912222,177.8903444,205.6704445,6.03117498,2.375655393,1.493687779,0.098965538,0.982698442,0.600336298,0.220854677,1.444172201,0.331151113,1.001106257,17.82524465,0.829920729,0.178286688,17.76416504,4.751930203,3.848801734,6.099814648,0.015449897,0.019863669,8.814407319,6.099572173,1.984867219,5.71191777,10.60321924,10.00351548,,,
1613,0.100356,8,1.50932922,0.015,0.655871548,0.00032,WC,0.01,WC,0.0,0.058278298,5.689259035,1.462187611,91.01361288,8.034315242,0.074974889,0.247403445,0.977543847,0.101019744,0.05048537,0.062686499,5.440810811,7.958899183,0.076474313,0.241419773,0.057225477,90.95487911,217.0766966,0.370653227,178.1844557,205.1869648,5.896109773,2.459007659,1.704886207,0.099968636,0.967980711,0.605414032,0.222559063,1.45159478,0.328828119,0.997033591,17.82907298,0.835000488,0.180940139,17.75059877,4.742312333,3.854846865,6.100790104,0.015041978,0.020131017,8.82118954,6.100945914,1.996357548,5.707664849,9.897831172,9.939404416,,,
1614,0.100356,8,1.532866911,3.669968771,9.4e-05,0.00032,WC,0.380606295,WC,1.827443157,0.05490634,5.694986468,1.45708512,90.98890096,8.005135122,0.076137748,0.24564163,0.98601414,0.099500637,0.048654906,0.061026897,5.520474175,7.95237542,0.076311406,0.244879944,0.063463991,90.98535923,216.796258,0.361005496,177.1998438,206.8645679,6.000341164,2.373584794,1.512781744,0.100301261,0.98466809,0.626875741,0.221709581,1.44588693,0.32619487,0.99754381,17.82291181,0.829451152,0.176154616,17.75253044,4.724049034,3.8570359,6.099962832,0.015423949,0.019966468,8.809678384,6.100902373,1.997073995,5.652843577,9.932727807,9.851610239,,,
1615,0.100356,8,1.51303363,6.859219644,0.655321476,0.053074706,WC,0.01,WC,0.0,0.043069649,5.69252628,1.427734954,91.02184456,8.074768492,0.075745621,0.249012192,1.000937372,0.098808466,0.05045938,0.062168969,5.514267089,8.045664767,0.077736791,0.24588765,0.056992565,91.05289756,215.9666195,0.403730052,178.6678868,203.0507575,6.055961184,2.318281295,1.511625907,0.100797959,0.99346572,0.615994327,0.219440478,1.453098234,0.329444412,1.001613177,17.8367836,0.830628709,0.176703831,17.75756317,4.739535553,3.854897506,6.100266583,0.0148873,0.020051456,8.809705814,6.100864663,1.985741805,5.64936408,9.908678485,9.993154731,,,
1616,0.100296,9,1.886594232,0.015,9.4e-05,0.00032,WC,0.01,WC,1.15069971,0.042681974,5.691465012,1.462377987,90.96151313,8.041797239,0.0753995,0.248344215,0.984378067,0.100855397,0.048048622,0.059540021,5.501108036,8.039265255,0.077818332,0.247575514,0.06330659,91.05047004,216.2304741,0.400549598,178.1666482,203.0352891,5.962634487,2.512061192,1.572300456,0.101333237,0.987310878,,,1.444772849,0.333439024,0.997958507,17.82768118,0.840521103,0.184675468,17.74790285,4.749910489,3.847519527,6.102584503,0.014319626,0.019878699,8.807005048,6.104365562,1.995146196,5.698307419,9.970238295,10.13396916,,,
1617,0.100449,8,1.595571843,0.015,9.4e-05,0.00032,WC,0.01,WC,0.415772331,0.044587501,5.684574398,1.505059888,90.92296835,8.070841181,0.076123163,0.232353758,0.954760469,0.083599404,0.050715891,0.06214029,5.476675609,8.086860234,0.075498961,0.239610262,0.060163775,90.84142082,214.4489509,0.27860816,175.8636979,208.7076593,5.103067147,1.96133031,1.254381681,0.085644932,0.932472426,0.656922097,0.221850611,1.455718959,0.328687233,1.002307371,17.82725832,0.835339911,0.177858875,17.7579998,4.800534204,3.82553493,6.115380843,0.01,0.020042839,8.79538132,6.115761834,1.986273329,5.606220157,10.06914666,9.995686403,,,
1618,0.100449,8,1.596972423,0.015,9.4e-05,0.00032,WC,0.01,WC,0.0,0.050261128,5.686577548,1.489755667,90.92432767,8.001163542,0.076609848,0.238213935,0.955759588,0.085072452,0.050227028,0.058789241,5.523914183,8.124494006,0.076619162,0.240758102,0.059526167,90.87691382,214.7621858,0.28502453,176.3212743,211.4788178,4.991088806,2.012935404,1.292778506,0.084591875,0.92936561,0.620383984,0.220833083,1.455966531,0.333786288,0.999454426,17.83265647,0.849027556,0.180766732,17.7625115,4.800775868,3.836255642,6.114842427,0.01,0.019865233,8.794689998,6.115098182,1.981745043,5.638863751,10.57412779,10.1218315,,,
1619,0.100449,8,1.598217565,0.809188669,0.299384268,3.390698034,WC,0.01,WC,1.086048836,0.051215932,5.683662396,1.511330718,90.8906005,8.078500802,0.077773471,0.238431395,0.955257606,0.086717981,0.048661022,0.062443633,5.440810811,8.075768608,0.075545351,0.232571164,0.056344309,90.89695261,217.6276205,0.294251233,175.839154,207.8747355,4.999207542,1.997078587,1.332265341,0.083962548,0.933246633,0.580218015,0.221502923,1.447136883,0.326383251,1.000815336,17.83182813,0.839684856,0.176081788,17.76579309,4.823439606,3.838360963,6.114653251,0.010398263,0.020152518,8.796229759,6.114588397,1.974999061,5.647985951,10.33266678,9.876679723,,,
1620,0.100449,8,1.585246357,0.015,9.4e-05,0.00032,WC,0.01,WC,3.474196545,0.050315407,5.682996625,1.497018645,90.85468848,8.104456707,0.077837993,0.234738316,0.933064442,0.086236218,0.051119385,0.058317501,5.521784851,7.999303031,0.076213674,0.234865353,0.056824735,90.93216507,216.6067034,0.275799287,175.3939994,210.5977703,5.073819221,1.977472667,1.414436986,0.085281489,0.942305165,0.613880851,0.21890946,1.446737419,0.333689982,0.997773105,17.82820385,0.849526581,0.180711154,17.75607172,4.840940276,3.833581659,6.114309307,0.010295599,0.019973503,8.791266517,6.115230426,1.988508041,5.66504434,10.82621322,9.898485047,,,
1621,0.100421,8,1.480818712,0.96078987,0.486405682,6.911747729,WC,0.01,WC,1.553830244,0.132113261,5.719323351,1.715095506,91.64160484,7.692890897,0.085449844,0.242203247,0.248376977,0.085078131,0.130859648,0.129720564,5.479172134,7.812080245,0.085273461,0.240459591,0.126594395,91.62545872,155.0657485,1.129682444,145.5760829,217.9872518,0.054293611,0.0,0.0,0.085522768,0.237482678,0.584498324,0.222131055,1.414656823,0.402561635,1.119611107,17.89014777,0.830253256,0.176469586,17.75487254,4.733295634,4.01221375,6.113382363,0.010299979,0.016911136,8.805864809,6.114962083,2.044316279,5.617730423,10.00033602,,,,
1622,0.100421,6,1.027466825,1.044205048,0.522918104,7.647611809,WC,0.01,CHG,1.161866542,0.122939446,5.719332519,1.722523823,91.68949463,7.715834423,0.083394148,0.240810143,0.264192103,0.088400579,0.128861035,0.13105798,5.517777762,7.737045538,0.082711192,0.247940512,0.12629175,91.66292251,152.5574875,1.140384558,146.0096239,215.5357187,0.089372174,0.0,0.094675252,0.087164231,0.258317559,,,1.420730081,0.397462213,1.119936641,17.89605346,0.830337873,0.177476592,17.75810664,4.824406822,3.991420456,6.100353937,0.01,0.01,8.774372575,6.100918979,2.054838076,5.725133516,10.77754703,,,,
1623,0.100421,6,1.068322106,0.015,0.655767292,0.00032,WC,0.01,CHG,0.0,0.134008165,5.720245914,1.708990212,91.72952728,7.774815951,0.083995842,0.243273686,0.232892629,0.087313884,0.131830898,0.132095477,5.570305172,7.74042111,0.083746673,0.24176173,0.131085186,91.63758177,154.5663517,1.119585223,145.3759784,218.6030392,0.0,0.0,0.118797009,0.087211945,0.258455304,,,1.415733899,0.40367554,1.122922671,17.88751911,0.828440547,0.175881752,17.75531985,4.813010742,4.007103985,6.100401122,0.010014767,0.01,8.772948593,6.101020636,2.067056781,5.730521321,10.42679578,,,,
1624,0.100378,8,1.333929901,0.015,9.4e-05,0.00032,WC,7.065388951,WC,0.0,0.13099022,5.721238171,1.734741613,91.68115157,7.764145247,0.085204826,0.244880906,0.232793491,0.086949643,0.131574898,0.127476185,5.514583567,7.740285745,0.08510671,0.241084974,0.131231873,91.62870166,152.4248437,1.103498232,145.7235941,219.2138898,0.266664995,0.086541892,0.0,0.085991515,0.252946671,,,1.414680321,0.397781197,1.122798624,17.89288573,0.821676415,0.184611423,17.73881358,4.657009471,3.833473054,6.107584841,0.010128531,0.018519594,8.740471034,6.107659728,1.873718969,5.327310078,9.954090596,9.886012918,,,
1625,0.100318,7,1.059875632,0.015,0.135892066,2.745962273,WC,2.024526748,CHG,0.0,0.12701295,5.664931534,1.280576026,90.5410318,8.886548394,0.081166222,0.260555518,0.254644371,0.086343146,0.132072099,0.127648714,5.459687001,8.834832028,0.078683608,0.2516661,0.126737412,90.53354542,215.9290806,0.369144861,183.7594315,193.3851878,7.411289368,2.969361641,1.968277446,0.08539601,0.235875963,0.600244851,0.223035672,1.421175141,0.401917602,1.118826767,17.89279885,0.822958939,0.182074015,17.7534682,4.625388445,3.809114525,6.110771888,0.010020853,0.019864964,8.737260524,6.109187531,1.849109487,5.258620834,10.21870524,10.01655646,,,
1626,0.100318,8,1.511902029,0.015,9.4e-05,0.00032,WC,1.522219294,WC,0.858805417,0.122112539,5.662688382,1.287448068,90.58249625,8.904055293,0.080321453,0.252088904,0.255146425,0.086739623,0.131209875,0.131367697,5.440901097,8.833635318,0.081476051,0.255266164,0.129133912,90.49328279,214.522635,0.411708738,185.0720588,193.8254058,7.468176697,3.10091991,2.077964952,0.084239303,0.262657031,0.634756,0.217846234,1.42117181,0.397330037,1.120763819,17.8953304,0.83843619,0.175032269,17.75288733,4.682701511,3.796513432,6.109112803,0.010379826,0.016395471,8.745509925,6.11046862,1.907837974,5.35353135,10.74205941,9.909468224,,,
1627,0.100318,7,1.045949935,0.015,0.376311743,0.00032,WC,0.01,CHG,0.0,0.11844136,5.668504182,1.263685735,90.55460395,8.844312025,0.080316729,0.259871136,0.260336103,0.086996814,0.128070029,0.132851545,5.496708584,8.885988123,0.079643685,0.253318243,0.123933459,90.61268485,214.5268852,0.395889117,183.9350857,191.3378738,7.378529802,2.886003409,2.096479091,0.084985835,0.244001666,0.645167883,0.2181718,1.423581914,0.401523527,1.119499196,17.89071342,0.827786951,0.181836839,17.75820521,4.743543305,3.792774641,6.109498778,0.01,0.01,8.744578353,6.11046173,2.02343639,5.603366093,10.40909291,9.992070271,,,
1628,0.100318,7,1.04269608,5.162675693,9.4e-05,1.326009648,WC,0.353770318,CHG,2.251219519,0.120240251,5.665275787,1.283929235,90.5553608,8.820009981,0.079480655,0.256507052,0.261316778,0.087667258,0.130662527,0.126989873,5.476773983,8.833317304,0.07914953,0.254274118,0.127697518,90.57306979,217.3966666,0.363592668,183.5992398,194.9889123,7.391347733,2.983830655,1.91266428,0.08430734,0.234765947,0.585479873,0.218537801,1.42234004,0.402344306,1.122450863,17.89014496,0.833726983,0.180921651,17.74581739,4.746615556,3.79721029,6.109448583,0.01,0.010183345,8.742433027,6.110916115,2.031019705,5.579288226,11.08143986,10.0525954,,,
1629,0.100344,8,1.336551311,2.435705835,0.730644309,0.894681538,WC,0.01,CHG,3.092713468,0.123242144,5.718386427,1.613119577,91.22509792,8.22310811,0.086433816,0.24948103,0.274922648,0.078295288,0.128809711,0.131140559,5.525586953,8.246530755,0.085898035,0.251860762,0.127987829,91.21660282,183.3187473,0.907403918,167.816771,206.4317064,3.70340249,1.45074041,0.974026113,0.081778525,0.293254544,,,1.420948378,0.396712209,1.119338991,17.89036497,0.834920654,0.178527225,17.75049425,4.574321331,3.800022686,6.101539495,0.010149292,0.01,8.71843145,6.100456466,2.045516116,5.571920113,9.872310904,9.969848274,,,
1630,0.100368,7,1.064983215,6.757563554,0.197501942,7.326723844,WC,0.01,CHG,1.329918217,0.120933789,5.738793325,1.779511878,91.51276322,7.894156877,0.086872109,0.254812995,0.282578886,0.081257094,0.127690635,0.125592074,5.515279225,7.854536582,0.087154012,0.251037938,0.130772711,91.43870994,162.5996524,1.195453195,158.5922742,206.1714199,0.0,0.046493161,0.058987085,0.081473285,0.280683625,,,1.418407682,0.397676755,1.12222884,17.88579218,0.822115901,0.178042691,17.74495745,4.587224266,3.811656018,6.099582294,0.010117984,0.01,8.724165887,6.10023293,2.042214689,5.573585351,10.15359816,9.97482696,,,
1631,0.100491,7,1.572554065,0.015,0.713205064,2.708349753,WC,0.01,WC,1.602518364,0.095133007,5.733153507,1.744688864,91.40064831,8.04641723,0.093403989,0.254629307,0.242854424,0.068834962,0.09183875,0.079259641,5.568495011,7.968168767,0.09173862,0.250593003,0.078438058,91.29166291,165.1056507,0.874492016,154.9768821,217.6475411,0.071515399,0.052348304,0.0,0.070740894,0.238130035,,,1.416649444,0.396134831,1.121671688,17.89155871,0.831492564,0.177964202,17.74928893,4.608865083,3.807324323,6.103417799,0.0100872,0.01,8.739322356,6.102956739,2.007036932,5.469674687,10.84167086,9.906758171,,,
1632,0.100521,7,1.157767284,0.015,9.4e-05,0.00032,WC,5.060936959,CHG,0.0,0.086359756,5.729116164,1.737836566,91.41646496,8.027042815,0.093865499,0.249328693,0.227369943,0.068776055,0.089159237,0.081961498,5.528954184,8.026423989,0.094012847,0.256251603,0.082195589,91.29862937,163.6888801,0.881256093,155.8945519,221.7062051,0.0,0.004456361,0.0,0.068186923,0.222986611,0.663837664,0.216567398,1.419193891,0.402027472,1.117476271,17.88682759,0.826856663,0.179975063,17.76121594,4.662671613,3.851065591,6.10961227,0.010280384,0.01,8.771941042,6.110652921,1.898350644,5.25399317,9.583094474,9.925466275,,,
1633,0.100458,7,1.18918304,0.015,9.4e-05,0.00032,WC,0.01,CHG,0.0,0.090474256,5.724921419,1.746921483,91.38631814,8.029143104,0.091965538,0.249133435,0.229084235,0.068603184,0.088114304,0.076420328,5.48530231,8.059400149,0.092328944,0.250896371,0.082290443,91.30059256,166.2507219,0.8978291,156.429997,219.571442,1.404060178,0.782157083,0.706855361,0.0699421,0.230206956,,,1.417462437,0.402540238,1.118027259,17.89270099,0.828735267,0.179876683,17.74909305,4.667686124,3.835620051,6.110402703,0.01,0.01,8.77209353,6.109735284,1.899093667,5.283021849,10.06354346,10.0374143,,,
1634,0.100514,8,1.547125279,0.015,9.4e-05,0.00032,WC,7.136144751,WC,0.0,0.09688053,5.705631006,1.714718714,91.40339007,8.066462441,0.088897091,0.250146591,0.236344596,0.069828573,0.090689483,0.07717701,5.545429599,8.062416761,0.088775951,0.24445592,0.077957724,91.28424068,165.017101,0.822653528,155.1156342,222.0956483,3.532549064,2.104075947,2.360456321,0.071709952,0.208553935,,,1.42540366,0.401637836,1.118883482,17.88835166,0.838236153,0.18263643,17.75761598,4.672432954,3.847198334,6.102683632,0.01,0.017519485,8.764869811,6.10299993,1.914799506,5.372018559,10.63106431,,,,
